shop,date,weather,temperature,customers
424,2017-02-17,rainy,9,1135
425,2017-02-17,rainy,7,738
426,2017-02-17,cloudy,9,1232
427,2017-02-17,rainy,10,1117
428,2017-02-17,cloudy,6,686
429,2017-02-17,stormy,10,1230
430,2017-02-17,cloudy,5,1182
431,2017-02-17,cloudy,7,909
432,2017-02-17,rainy,7,1254
433,2017-02-17,rainy,9,763
434,2017-02-17,stormy,9,913
435,2017-02-17,rainy,6,1317
436,2017-02-17,sunny,8,999
437,2017-02-17,stormy,1,1306
438,2017-02-17,sunny,7,1290
439,2017-02-17,sunny,8,794
440,2017-02-17,cloudy,8,1198
441,2017-02-17,stormy,8,791
442,2017-02-17,stormy,9,1248
443,2017-02-17,stormy,13,841
444,2017-02-17,cloudy,4,584
445,2017-02-17,cloudy,2,1449
446,2017-02-17,cloudy,5,872
447,2017-02-17,cloudy,5,1257
448,2017-02-17,rainy,9,935
449,2017-02-17,rainy,10,1015
450,2017-02-17,stormy,10,1067
451,2017-02-17,stormy,0,1125
452,2017-02-17,sunny,7,1332
453,2017-02-17,sunny,11,1080
454,2017-02-17,cloudy,4,1313
455,2017-02-17,sunny,8,836
456,2017-02-17,rainy,10,926
457,2017-02-17,rainy,10,1073
458,2017-02-17,sunny,8,1148
459,2017-02-17,sunny,7,1084
460,2017-02-17,sunny,8,943
461,2017-02-17,stormy,8,734
462,2017-02-17,sunny,9,1142
463,2017-02-17,cloudy,3,1296
464,2017-02-17,stormy,15,401
465,2017-02-17,stormy,4,1461
466,2017-02-17,rainy,6,946
467,2017-02-17,rainy,4,742
468,2017-02-17,cloudy,8,1162
469,2017-02-17,rainy,13,741
470,2017-02-17,rainy,6,814
471,2017-02-17,cloudy,3,1002
472,2017-02-17,rainy,8,848
473,2017-02-17,cloudy,7,1062
474,2017-02-17,cloudy,10,1019
475,2017-02-17,stormy,13,685
476,2017-02-17,sunny,8,1432
477,2017-02-17,cloudy,3,917
478,2017-02-17,stormy,12,969
479,2017-02-17,cloudy,5,1539
480,2017-02-17,rainy,8,1075
481,2017-02-17,rainy,6,1006
482,2017-02-17,cloudy,2,645
483,2017-02-17,cloudy,1,828
484,2017-02-17,sunny,8,1052
485,2017-02-17,stormy,11,1045
486,2017-02-17,rainy,8,710
487,2017-02-17,rainy,10,1352
488,2017-02-17,sunny,7,972
489,2017-02-17,sunny,6,1176
490,2017-02-17,cloudy,11,1001
491,2017-02-17,sunny,10,979
492,2017-02-17,cloudy,9,696
493,2017-02-17,sunny,8,819
494,2017-02-17,rainy,9,1226
495,2017-02-17,sunny,9,603
496,2017-02-17,sunny,6,1250
497,2017-02-17,sunny,5,1127
498,2017-02-17,rainy,9,1225
499,2017-02-17,stormy,11,787
500,2017-02-17,cloudy,6,1530
501,2017-02-17,stormy,10,1169
502,2017-02-17,stormy,3,1035
503,2017-02-17,rainy,9,1241
504,2017-02-17,cloudy,11,1383
505,2017-02-17,rainy,10,1331
506,2017-02-17,sunny,7,1211
507,2017-02-17,cloudy,11,665
508,2017-02-17,cloudy,3,1219
509,2017-02-17,cloudy,3,1240
510,2017-02-17,rainy,11,864
511,2017-02-17,cloudy,12,1250
512,2017-02-17,rainy,5,978
513,2017-02-17,stormy,8,852
514,2017-02-17,cloudy,8,960
515,2017-02-17,rainy,6,1047
516,2017-02-17,rainy,7,1013
517,2017-02-17,rainy,7,1149
518,2017-02-17,stormy,8,1198
519,2017-02-17,cloudy,7,1400
520,2017-02-17,stormy,12,878
521,2017-02-17,cloudy,8,1116
522,2017-02-17,rainy,7,825
523,2017-02-17,rainy,8,1224
524,2017-02-17,sunny,11,1024
525,2017-02-17,cloudy,8,1501
526,2017-02-17,sunny,7,862
527,2017-02-17,rainy,6,1316
528,2017-02-17,cloudy,1,835
529,2017-02-17,rainy,8,1105
530,2017-02-17,sunny,8,762
531,2017-02-17,sunny,8,892
532,2017-02-17,sunny,8,713
533,2017-02-17,stormy,9,832
534,2017-02-17,stormy,3,810
535,2017-02-17,cloudy,15,1151
536,2017-02-17,cloudy,3,953
537,2017-02-17,sunny,8,924
538,2017-02-17,cloudy,13,1071
539,2017-02-17,rainy,10,731
540,2017-02-17,sunny,11,991
541,2017-02-17,rainy,11,860
542,2017-02-17,sunny,6,1012
543,2017-02-17,rainy,9,1045
544,2017-02-17,sunny,10,968
545,2017-02-17,sunny,3,673
546,2017-02-17,rainy,10,1013
547,2017-02-17,rainy,6,1507
548,2017-02-17,sunny,9,1151
549,2017-02-17,rainy,10,1230
550,2017-02-17,cloudy,6,1298
551,2017-02-17,cloudy,5,1259
552,2017-02-17,cloudy,10,1122
553,2017-02-17,rainy,6,1138
554,2017-02-17,cloudy,1,625
555,2017-02-17,cloudy,2,1315
556,2017-02-17,sunny,9,964
557,2017-02-17,rainy,9,1186
558,2017-02-17,cloudy,11,990
559,2017-02-17,stormy,13,1208
560,2017-02-17,rainy,9,1290
561,2017-02-17,stormy,12,832
562,2017-02-17,cloudy,4,797
563,2017-02-17,sunny,10,1027
564,2017-02-17,cloudy,8,957
565,2017-02-17,sunny,9,1046
566,2017-02-17,stormy,5,1011
567,2017-02-17,rainy,4,1069
568,2017-02-17,cloudy,7,1312
569,2017-02-17,rainy,7,958
570,2017-02-17,cloudy,3,828
571,2017-02-17,rainy,10,1085
572,2017-02-17,stormy,7,1131
573,2017-02-17,rainy,14,798
574,2017-02-17,sunny,6,1127
575,2017-02-17,stormy,7,585
576,2017-02-17,rainy,12,1427
577,2017-02-17,cloudy,11,1049
578,2017-02-17,cloudy,9,997
579,2017-02-17,stormy,11,868
580,2017-02-17,rainy,7,1262
581,2017-02-17,rainy,6,938
582,2017-02-17,cloudy,10,1008
583,2017-02-17,sunny,9,1310
584,2017-02-17,sunny,7,953
585,2017-02-17,sunny,9,1081
586,2017-02-17,rainy,4,1116
587,2017-02-17,cloudy,12,1018
588,2017-02-17,rainy,12,807
589,2017-02-17,cloudy,4,394
590,2017-02-17,stormy,8,847
591,2017-02-17,sunny,11,1333
592,2017-02-17,sunny,10,782
593,2017-02-17,sunny,10,1285
594,2017-02-17,rainy,12,932
595,2017-02-17,rainy,7,1176
596,2017-02-17,cloudy,7,1197
597,2017-02-17,cloudy,1,905
598,2017-02-17,cloudy,7,910
599,2017-02-17,rainy,13,1312
600,2017-02-17,rainy,8,1086
601,2017-02-17,rainy,6,789
602,2017-02-17,cloudy,9,1111
603,2017-02-17,rainy,12,1029
604,2017-02-17,rainy,7,715
605,2017-02-17,stormy,15,1091
606,2017-02-17,sunny,9,876
607,2017-02-17,rainy,8,1128
608,2017-02-17,cloudy,8,1300
609,2017-02-17,rainy,10,1359
610,2017-02-17,sunny,11,1109
611,2017-02-17,sunny,6,1117
612,2017-02-17,stormy,4,959
613,2017-02-17,rainy,14,723
614,2017-02-17,rainy,15,1224
615,2017-02-17,cloudy,8,943
616,2017-02-17,stormy,4,835
617,2017-02-17,rainy,12,857
618,2017-02-17,sunny,7,611
0,2017-02-18,rainy,7,1021
1,2017-02-18,sunny,11,1354
2,2017-02-18,cloudy,4,1052
3,2017-02-18,sunny,9,559
4,2017-02-18,sunny,6,1328
5,2017-02-18,cloudy,13,741
6,2017-02-18,stormy,11,1134
7,2017-02-18,cloudy,7,800
8,2017-02-18,rainy,9,751
9,2017-02-18,cloudy,7,1233
10,2017-02-18,rainy,4,1107
11,2017-02-18,rainy,5,532
12,2017-02-18,rainy,4,1016
13,2017-02-18,cloudy,7,572
14,2017-02-18,cloudy,9,1613
15,2017-02-18,cloudy,11,1267
16,2017-02-18,stormy,2,1571
17,2017-02-18,sunny,9,774
18,2017-02-18,rainy,11,1209
19,2017-02-18,sunny,8,1056
20,2017-02-18,cloudy,12,1082
21,2017-02-18,rainy,7,479
22,2017-02-18,stormy,8,1133
23,2017-02-18,rainy,6,1148
24,2017-02-18,cloudy,13,1165
25,2017-02-18,sunny,13,713
26,2017-02-18,rainy,10,1422
27,2017-02-18,cloudy,7,1330
28,2017-02-18,rainy,10,1275
29,2017-02-18,sunny,1,599
30,2017-02-18,rainy,6,1556
31,2017-02-18,sunny,5,1004
32,2017-02-18,rainy,10,809
33,2017-02-18,cloudy,9,976
34,2017-02-18,sunny,3,1295
35,2017-02-18,cloudy,9,904
36,2017-02-18,cloudy,7,1507
37,2017-02-18,rainy,12,1323
38,2017-02-18,rainy,9,1025
39,2017-02-18,cloudy,7,1240
40,2017-02-18,rainy,5,1243
41,2017-02-18,rainy,8,1416
42,2017-02-18,cloudy,10,1405
43,2017-02-18,sunny,3,1131
44,2017-02-18,rainy,7,1036
45,2017-02-18,stormy,4,1311
46,2017-02-18,sunny,7,1496
47,2017-02-18,cloudy,11,1118
48,2017-02-18,stormy,3,949
49,2017-02-18,rainy,8,998
50,2017-02-18,cloudy,9,1467
51,2017-02-18,rainy,7,750
52,2017-02-18,rainy,7,1218
53,2017-02-18,sunny,2,946
54,2017-02-18,rainy,5,638
55,2017-02-18,rainy,10,1238
56,2017-02-18,rainy,6,810
57,2017-02-18,cloudy,7,1016
58,2017-02-18,sunny,7,1163
59,2017-02-18,sunny,10,1325
60,2017-02-18,cloudy,9,936
61,2017-02-18,cloudy,8,1938
62,2017-02-18,rainy,8,1157
63,2017-02-18,rainy,7,1120
64,2017-02-18,cloudy,8,1312
65,2017-02-18,rainy,7,965
66,2017-02-18,rainy,4,868
67,2017-02-18,rainy,7,750
68,2017-02-18,cloudy,12,1365
69,2017-02-18,sunny,7,712
70,2017-02-18,cloudy,7,1128
71,2017-02-18,rainy,6,1429
72,2017-02-18,rainy,6,1036
73,2017-02-18,rainy,7,1311
74,2017-02-18,rainy,4,1726
75,2017-02-18,sunny,9,1465
76,2017-02-18,rainy,8,992
77,2017-02-18,rainy,11,1362
78,2017-02-18,sunny,7,1314
79,2017-02-18,cloudy,14,1187
80,2017-02-18,stormy,9,494
81,2017-02-18,cloudy,10,1663
82,2017-02-18,sunny,9,824
83,2017-02-18,rainy,6,1261
84,2017-02-18,cloudy,5,890
85,2017-02-18,rainy,8,1022
86,2017-02-18,rainy,7,1017
87,2017-02-18,sunny,9,1076
88,2017-02-18,cloudy,12,1412
89,2017-02-18,rainy,4,1249
90,2017-02-18,sunny,12,1105
91,2017-02-18,rainy,8,825
92,2017-02-18,sunny,10,1342
93,2017-02-18,cloudy,12,1410
94,2017-02-18,sunny,5,1058
95,2017-02-18,cloudy,6,1318
96,2017-02-18,stormy,9,846
97,2017-02-18,sunny,8,1262
98,2017-02-18,stormy,11,795
99,2017-02-18,rainy,8,1352
100,2017-02-18,sunny,10,1312
101,2017-02-18,rainy,12,1355
102,2017-02-18,stormy,9,905
103,2017-02-18,cloudy,9,1020
104,2017-02-18,rainy,8,968
105,2017-02-18,stormy,8,1065
106,2017-02-18,rainy,10,1692
107,2017-02-18,cloudy,11,867
108,2017-02-18,rainy,10,1042
109,2017-02-18,cloudy,8,1440
110,2017-02-18,sunny,8,1194
111,2017-02-18,stormy,8,1114
112,2017-02-18,rainy,6,958
113,2017-02-18,rainy,4,1109
114,2017-02-18,sunny,9,1257
115,2017-02-18,sunny,8,995
116,2017-02-18,rainy,6,851
117,2017-02-18,rainy,9,576
118,2017-02-18,rainy,5,857
119,2017-02-18,sunny,0,1334
120,2017-02-18,stormy,10,1201
121,2017-02-18,rainy,6,1096
122,2017-02-18,stormy,12,1429
123,2017-02-18,stormy,7,1347
124,2017-02-18,rainy,6,1062
125,2017-02-18,sunny,4,1249
126,2017-02-18,rainy,5,1307
127,2017-02-18,sunny,7,1135
128,2017-02-18,sunny,11,1031
129,2017-02-18,sunny,10,1393
130,2017-02-18,rainy,8,758
131,2017-02-18,rainy,10,916
132,2017-02-18,stormy,12,1220
133,2017-02-18,rainy,8,1517
134,2017-02-18,sunny,2,831
135,2017-02-18,rainy,8,1452
136,2017-02-18,sunny,12,1039
137,2017-02-18,sunny,12,1293
138,2017-02-18,sunny,2,1575
139,2017-02-18,cloudy,9,1323
140,2017-02-18,stormy,5,1376
141,2017-02-18,rainy,8,1113
142,2017-02-18,cloudy,7,1232
143,2017-02-18,sunny,1,1538
144,2017-02-18,cloudy,8,1094
145,2017-02-18,stormy,6,812
146,2017-02-18,cloudy,7,1220
147,2017-02-18,sunny,6,809
148,2017-02-18,cloudy,8,1334
149,2017-02-18,rainy,11,1616
150,2017-02-18,rainy,7,1399
151,2017-02-18,cloudy,9,1649
152,2017-02-18,cloudy,14,1690
153,2017-02-18,rainy,8,988
154,2017-02-18,rainy,5,1065
155,2017-02-18,stormy,12,935
156,2017-02-18,sunny,6,994
157,2017-02-18,rainy,9,900
158,2017-02-18,sunny,6,1014
159,2017-02-18,sunny,8,1830
160,2017-02-18,rainy,12,1453
161,2017-02-18,rainy,9,1039
162,2017-02-18,rainy,13,1020
163,2017-02-18,stormy,8,1194
164,2017-02-18,rainy,14,1186
165,2017-02-18,rainy,9,1025
166,2017-02-18,stormy,7,1013
167,2017-02-18,cloudy,10,1109
168,2017-02-18,rainy,9,1104
169,2017-02-18,cloudy,8,916
170,2017-02-18,cloudy,9,1037
171,2017-02-18,cloudy,5,1550
172,2017-02-18,stormy,9,817
173,2017-02-18,rainy,10,1084
174,2017-02-18,cloudy,6,1804
175,2017-02-18,cloudy,7,1056
176,2017-02-18,sunny,6,1318
177,2017-02-18,cloudy,12,1388
178,2017-02-18,sunny,4,831
179,2017-02-18,sunny,6,916
180,2017-02-18,rainy,10,1003
181,2017-02-18,rainy,4,969
182,2017-02-18,stormy,11,994
183,2017-02-18,cloudy,14,882
184,2017-02-18,stormy,6,1146
185,2017-02-18,rainy,5,903
186,2017-02-18,cloudy,7,754
187,2017-02-18,sunny,5,1173
188,2017-02-18,rainy,6,939
189,2017-02-18,sunny,12,1187
190,2017-02-18,rainy,13,1265
191,2017-02-18,cloudy,10,662
192,2017-02-18,cloudy,7,1128
193,2017-02-18,cloudy,5,1048
194,2017-02-18,rainy,7,1129
195,2017-02-18,stormy,13,957
196,2017-02-18,rainy,5,1830
197,2017-02-18,cloudy,11,1122
198,2017-02-18,stormy,6,1529
199,2017-02-18,cloudy,7,1621
200,2017-02-18,cloudy,11,1614
201,2017-02-18,rainy,8,1191
202,2017-02-18,rainy,7,1475
203,2017-02-18,sunny,12,1178
204,2017-02-18,cloudy,10,1106
205,2017-02-18,rainy,9,1227
206,2017-02-18,rainy,6,1154
207,2017-02-18,sunny,8,843
208,2017-02-18,stormy,8,960
209,2017-02-18,rainy,9,1058
210,2017-02-18,sunny,9,943
211,2017-02-18,rainy,6,621
212,2017-02-18,stormy,4,1450
213,2017-02-18,sunny,9,1356
214,2017-02-18,cloudy,8,1217
215,2017-02-18,stormy,11,1129
216,2017-02-18,cloudy,12,814
217,2017-02-18,sunny,3,1022
218,2017-02-18,rainy,7,647
219,2017-02-18,stormy,9,913
220,2017-02-18,sunny,14,1271
221,2017-02-18,sunny,1,1164
222,2017-02-18,sunny,13,1044
223,2017-02-18,cloudy,7,1031
224,2017-02-18,cloudy,11,774
225,2017-02-18,cloudy,7,1582
226,2017-02-18,sunny,5,1217
227,2017-02-18,cloudy,10,1330
228,2017-02-18,rainy,7,1370
229,2017-02-18,sunny,1,1390
230,2017-02-18,rainy,12,751
231,2017-02-18,rainy,8,1087
232,2017-02-18,rainy,10,1000
233,2017-02-18,cloudy,12,1935
234,2017-02-18,sunny,8,993
235,2017-02-18,sunny,10,731
236,2017-02-18,rainy,7,1296
237,2017-02-18,stormy,17,1349
238,2017-02-18,cloudy,9,1885
239,2017-02-18,cloudy,11,1374
240,2017-02-18,rainy,9,863
241,2017-02-18,cloudy,9,867
242,2017-02-18,sunny,6,1243
243,2017-02-18,cloudy,6,1295
244,2017-02-18,stormy,9,1410
245,2017-02-18,cloudy,8,1008
246,2017-02-18,sunny,2,986
247,2017-02-18,stormy,8,1280
248,2017-02-18,rainy,11,1374
249,2017-02-18,sunny,4,1033
250,2017-02-18,sunny,7,867
251,2017-02-18,sunny,4,1275
252,2017-02-18,sunny,10,829
253,2017-02-18,cloudy,13,895
254,2017-02-18,sunny,5,1282
255,2017-02-18,rainy,10,1241
256,2017-02-18,sunny,1,1372
257,2017-02-18,stormy,4,994
258,2017-02-18,cloudy,7,1589
259,2017-02-18,sunny,5,1181
260,2017-02-18,stormy,14,1014
261,2017-02-18,stormy,10,1162
262,2017-02-18,sunny,7,842
263,2017-02-18,sunny,7,1496
264,2017-02-18,rainy,10,1213
265,2017-02-18,sunny,6,616
266,2017-02-18,rainy,11,941
267,2017-02-18,sunny,5,1491
268,2017-02-18,stormy,7,1222
269,2017-02-18,rainy,7,1139
270,2017-02-18,stormy,15,1040
271,2017-02-18,stormy,8,1182
272,2017-02-18,stormy,12,943
273,2017-02-18,sunny,9,1311
274,2017-02-18,stormy,10,816
275,2017-02-18,cloudy,16,1088
276,2017-02-18,cloudy,10,1084
277,2017-02-18,sunny,5,1170
278,2017-02-18,cloudy,5,1341
279,2017-02-18,rainy,4,841
280,2017-02-18,cloudy,9,805
281,2017-02-18,sunny,0,1411
282,2017-02-18,rainy,6,1066
283,2017-02-18,rainy,10,1081
284,2017-02-18,rainy,6,1444
285,2017-02-18,sunny,4,1076
286,2017-02-18,sunny,8,1534
287,2017-02-18,sunny,6,1159
288,2017-02-18,rainy,8,1169
289,2017-02-18,cloudy,8,1454
290,2017-02-18,cloudy,12,963
291,2017-02-18,sunny,3,786
292,2017-02-18,sunny,5,971
293,2017-02-18,stormy,14,1617
294,2017-02-18,stormy,3,834
295,2017-02-18,sunny,10,1066
296,2017-02-18,cloudy,10,1422
297,2017-02-18,sunny,12,1327
298,2017-02-18,sunny,0,1239
299,2017-02-18,sunny,10,952
300,2017-02-18,cloudy,9,886
301,2017-02-18,sunny,7,1443
302,2017-02-18,rainy,10,1170
303,2017-02-18,stormy,15,1287
304,2017-02-18,stormy,11,862
305,2017-02-18,sunny,4,1519
306,2017-02-18,cloudy,12,1072
307,2017-02-18,rainy,11,1003
308,2017-02-18,stormy,10,411
309,2017-02-18,stormy,7,1063
310,2017-02-18,sunny,5,1058
311,2017-02-18,stormy,9,843
312,2017-02-18,cloudy,5,786
313,2017-02-18,cloudy,9,1720
314,2017-02-18,cloudy,15,1187
315,2017-02-18,cloudy,14,1067
316,2017-02-18,cloudy,5,1143
317,2017-02-18,sunny,12,762
318,2017-02-18,rainy,8,1209
319,2017-02-18,rainy,11,925
320,2017-02-18,stormy,16,971
321,2017-02-18,cloudy,7,1326
322,2017-02-18,rainy,10,943
323,2017-02-18,stormy,7,1147
324,2017-02-18,rainy,7,1811
325,2017-02-18,rainy,8,1306
326,2017-02-18,cloudy,10,1124
327,2017-02-18,sunny,9,1114
328,2017-02-18,sunny,9,1177
329,2017-02-18,sunny,2,1491
330,2017-02-18,sunny,9,1092
331,2017-02-18,cloudy,6,1112
332,2017-02-18,stormy,6,1106
333,2017-02-18,stormy,9,1714
334,2017-02-18,rainy,2,1111
335,2017-02-18,rainy,12,1063
336,2017-02-18,sunny,12,1494
337,2017-02-18,cloudy,8,986
338,2017-02-18,sunny,6,1006
339,2017-02-18,stormy,8,1046
340,2017-02-18,stormy,9,1623
341,2017-02-18,stormy,5,1151
342,2017-02-18,stormy,6,871
343,2017-02-18,stormy,11,1283
344,2017-02-18,cloudy,9,672
345,2017-02-18,stormy,8,996
346,2017-02-18,cloudy,7,991
347,2017-02-18,stormy,9,1197
348,2017-02-18,rainy,13,1019
349,2017-02-18,stormy,9,931
350,2017-02-18,sunny,4,1139
351,2017-02-18,cloudy,13,1229
352,2017-02-18,rainy,4,614
353,2017-02-18,sunny,7,1363
354,2017-02-18,rainy,5,1069
355,2017-02-18,stormy,9,581
356,2017-02-18,cloudy,7,1220
357,2017-02-18,rainy,9,1560
358,2017-02-18,rainy,4,1239
359,2017-02-18,rainy,7,1442
360,2017-02-18,rainy,10,1125
361,2017-02-18,stormy,13,1059
362,2017-02-18,cloudy,7,1136
363,2017-02-18,cloudy,10,1532
364,2017-02-18,rainy,12,1219
365,2017-02-18,sunny,0,1005
366,2017-02-18,rainy,5,725
367,2017-02-18,rainy,6,983
368,2017-02-18,rainy,9,1176
369,2017-02-18,sunny,3,1063
370,2017-02-18,rainy,10,1118
371,2017-02-18,rainy,11,824
372,2017-02-18,stormy,10,1029
373,2017-02-18,stormy,6,1218
374,2017-02-18,cloudy,4,1401
375,2017-02-18,rainy,4,1349
376,2017-02-18,rainy,7,893
377,2017-02-18,rainy,9,873
378,2017-02-18,sunny,0,807
379,2017-02-18,stormy,16,1047
380,2017-02-18,sunny,1,1093
381,2017-02-18,cloudy,12,945
382,2017-02-18,sunny,9,1443
383,2017-02-18,stormy,12,1369
384,2017-02-18,stormy,10,1028
385,2017-02-18,cloudy,5,1062
386,2017-02-18,cloudy,10,1600
387,2017-02-18,rainy,8,1013
388,2017-02-18,stormy,9,1382
389,2017-02-18,rainy,7,905
390,2017-02-18,rainy,12,1052
391,2017-02-18,sunny,9,1422
392,2017-02-18,stormy,13,1277
393,2017-02-18,rainy,9,810
394,2017-02-18,sunny,2,1159
395,2017-02-18,rainy,7,753
396,2017-02-18,sunny,7,1223
397,2017-02-18,rainy,7,1220
398,2017-02-18,cloudy,10,1337
399,2017-02-18,cloudy,12,1153
400,2017-02-18,sunny,11,742
401,2017-02-18,sunny,9,838
402,2017-02-18,rainy,4,1128
403,2017-02-18,rainy,10,1283
404,2017-02-18,cloudy,7,1328
405,2017-02-18,rainy,5,984
406,2017-02-18,cloudy,11,1012
407,2017-02-18,rainy,6,1265
408,2017-02-18,sunny,12,1054
409,2017-02-18,sunny,11,1041
410,2017-02-18,rainy,6,832
411,2017-02-18,rainy,6,1133
412,2017-02-18,sunny,5,1154
413,2017-02-18,cloudy,12,891
414,2017-02-18,rainy,11,953
415,2017-02-18,sunny,8,1480
416,2017-02-18,cloudy,12,1107
417,2017-02-18,stormy,16,969
418,2017-02-18,rainy,5,1275
419,2017-02-18,cloudy,6,884
420,2017-02-18,sunny,2,1385
421,2017-02-18,rainy,8,1293
422,2017-02-18,stormy,8,1047
423,2017-02-18,cloudy,7,1149
424,2017-02-18,rainy,6,1172
425,2017-02-18,sunny,9,837
426,2017-02-18,stormy,9,1230
427,2017-02-18,sunny,8,1278
428,2017-02-18,rainy,8,712
429,2017-02-18,rainy,10,1404
430,2017-02-18,cloudy,5,1363
431,2017-02-18,cloudy,3,1020
432,2017-02-18,stormy,8,1314
433,2017-02-18,rainy,5,816
434,2017-02-18,stormy,12,1029
435,2017-02-18,rainy,6,1497
436,2017-02-18,sunny,6,1072
437,2017-02-18,sunny,3,1493
438,2017-02-18,cloudy,10,1448
439,2017-02-18,sunny,3,784
440,2017-02-18,stormy,5,1213
441,2017-02-18,stormy,10,863
442,2017-02-18,rainy,10,1436
443,2017-02-18,stormy,11,875
444,2017-02-18,rainy,5,608
445,2017-02-18,sunny,2,1594
446,2017-02-18,cloudy,5,901
447,2017-02-18,cloudy,8,1402
448,2017-02-18,cloudy,10,1094
449,2017-02-18,stormy,9,1061
450,2017-02-18,rainy,9,1169
451,2017-02-18,sunny,4,1296
452,2017-02-18,cloudy,8,1392
453,2017-02-18,rainy,8,1189
454,2017-02-18,cloudy,7,1403
455,2017-02-18,cloudy,11,876
456,2017-02-18,cloudy,8,1082
457,2017-02-18,stormy,10,1101
458,2017-02-18,sunny,9,1248
459,2017-02-18,cloudy,7,1131
460,2017-02-18,cloudy,10,1069
461,2017-02-18,rainy,10,829
462,2017-02-18,cloudy,8,1263
463,2017-02-18,sunny,5,1399
464,2017-02-18,stormy,10,417
465,2017-02-18,sunny,2,1670
466,2017-02-18,rainy,7,1011
467,2017-02-18,rainy,7,793
468,2017-02-18,cloudy,9,1281
469,2017-02-18,cloudy,8,794
470,2017-02-18,stormy,3,858
471,2017-02-18,cloudy,2,1133
472,2017-02-18,rainy,8,908
473,2017-02-18,cloudy,9,1239
474,2017-02-18,cloudy,8,1094
475,2017-02-18,stormy,12,711
476,2017-02-18,sunny,6,1590
477,2017-02-18,sunny,4,1032
478,2017-02-18,rainy,13,1072
479,2017-02-18,stormy,2,1599
480,2017-02-18,cloudy,12,1132
481,2017-02-18,rainy,10,1129
482,2017-02-18,sunny,0,734
483,2017-02-18,sunny,3,969
484,2017-02-18,sunny,9,1139
485,2017-02-18,rainy,10,1181
486,2017-02-18,rainy,9,773
487,2017-02-18,sunny,8,1498
488,2017-02-18,sunny,7,981
489,2017-02-18,cloudy,11,1242
490,2017-02-18,stormy,8,1022
491,2017-02-18,cloudy,8,1028
492,2017-02-18,cloudy,11,750
493,2017-02-18,sunny,9,864
494,2017-02-18,sunny,9,1458
495,2017-02-18,sunny,9,712
496,2017-02-18,cloudy,8,1342
497,2017-02-18,sunny,5,1233
498,2017-02-18,rainy,11,1287
499,2017-02-18,rainy,9,938
500,2017-02-18,rainy,4,1618
501,2017-02-18,rainy,7,1293
502,2017-02-18,sunny,3,1167
503,2017-02-18,rainy,9,1374
504,2017-02-18,stormy,10,1457
505,2017-02-18,rainy,6,1422
506,2017-02-18,sunny,6,1335
507,2017-02-18,cloudy,8,730
508,2017-02-18,sunny,2,1387
509,2017-02-18,rainy,3,1282
510,2017-02-18,rainy,12,970
511,2017-02-18,cloudy,13,1368
512,2017-02-18,rainy,7,1065
513,2017-02-18,rainy,8,965
514,2017-02-18,cloudy,8,1019
515,2017-02-18,stormy,10,1121
516,2017-02-18,rainy,6,1137
517,2017-02-18,sunny,9,1378
518,2017-02-18,rainy,7,1347
519,2017-02-18,cloudy,8,1520
520,2017-02-18,stormy,13,912
521,2017-02-18,cloudy,6,1214
522,2017-02-18,stormy,10,840
523,2017-02-18,rainy,7,1367
524,2017-02-18,rainy,6,1095
525,2017-02-18,cloudy,7,1665
526,2017-02-18,sunny,2,934
527,2017-02-18,rainy,8,1447
528,2017-02-18,sunny,3,929
529,2017-02-18,rainy,8,1221
530,2017-02-18,sunny,9,808
531,2017-02-18,rainy,4,902
532,2017-02-18,sunny,5,713
533,2017-02-18,rainy,12,916
534,2017-02-18,rainy,6,904
535,2017-02-18,cloudy,15,1292
536,2017-02-18,cloudy,7,1019
537,2017-02-18,sunny,11,979
538,2017-02-18,cloudy,13,1180
539,2017-02-18,cloudy,8,803
540,2017-02-18,rainy,9,1041
541,2017-02-18,cloudy,12,955
542,2017-02-18,sunny,6,1121
543,2017-02-18,cloudy,10,1102
544,2017-02-18,cloudy,11,1029
545,2017-02-18,sunny,4,707
546,2017-02-18,sunny,7,1173
547,2017-02-18,stormy,11,1621
548,2017-02-18,sunny,9,1247
549,2017-02-18,rainy,9,1409
550,2017-02-18,stormy,3,1385
551,2017-02-18,cloudy,6,1342
552,2017-02-18,cloudy,17,1285
553,2017-02-18,rainy,7,1243
554,2017-02-18,sunny,1,638
555,2017-02-18,sunny,3,1523
556,2017-02-18,sunny,12,1088
557,2017-02-18,cloudy,9,1352
558,2017-02-18,cloudy,11,1105
559,2017-02-18,stormy,11,1295
560,2017-02-18,stormy,10,1363
561,2017-02-18,stormy,11,931
562,2017-02-18,sunny,4,904
563,2017-02-18,sunny,6,1143
564,2017-02-18,cloudy,7,1005
565,2017-02-18,sunny,8,1132
566,2017-02-18,stormy,5,1096
567,2017-02-18,rainy,6,1184
568,2017-02-18,stormy,2,1362
569,2017-02-18,rainy,6,1065
570,2017-02-18,sunny,0,904
571,2017-02-18,sunny,7,1260
572,2017-02-18,rainy,4,1260
573,2017-02-18,rainy,11,883
574,2017-02-18,sunny,9,1249
575,2017-02-18,stormy,8,659
576,2017-02-18,cloudy,10,1517
577,2017-02-18,cloudy,15,1185
578,2017-02-18,cloudy,16,1085
579,2017-02-18,stormy,12,933
580,2017-02-18,stormy,12,1330
581,2017-02-18,rainy,7,996
582,2017-02-18,cloudy,10,1141
583,2017-02-18,cloudy,9,1437
